,classifier_name,dataset_name,accuracy
5006,RandomForestClassifier,CinCECGTorso,0.9421739130434783
5007,RandomForestClassifier,Coffee,0.9857142857142858
5008,RandomForestClassifier,Computers,0.884
5009,RandomForestClassifier,CricketX,0.7066666666666667
5010,RandomForestClassifier,CricketY,0.7123076923076923
5011,RandomForestClassifier,CricketZ,0.6769230769230768
5012,RandomForestClassifier,DiatomSizeReduction,0.9294117647058824
5013,RandomForestClassifier,DistalPhalanxOutlineCorrect,0.8942028985507247
5014,RandomForestClassifier,DistalPhalanxOutlineAgeGroup,0.9136690647482013
5015,RandomForestClassifier,DistalPhalanxTW,0.8762589928057555
5016,RandomForestClassifier,Earthquakes,0.9755395683453237
5017,RandomForestClassifier,ECG200,0.942
5018,RandomForestClassifier,ECG5000,0.9793333333333333
5019,RandomForestClassifier,ECGFiveDays,0.8717770034843205
5020,RandomForestClassifier,ElectricDevices,0.864401504344443
5021,RandomForestClassifier,EOGHorizontalSignal,0.6828729281767956
5022,RandomForestClassifier,EOGVerticalSignal,0.6524861878453039
5023,RandomForestClassifier,EthanolLevel,0.7212
5024,RandomForestClassifier,FaceAll,0.7700591715976332
5025,RandomForestClassifier,FaceFour,0.8590909090909091
5026,RandomForestClassifier,FacesUCR,0.7351219512195121
5027,RandomForestClassifier,FiftyWords,0.6413186813186813
5028,RandomForestClassifier,Fish,0.8640000000000001
5029,RandomForestClassifier,FordA,0.9971212121212123
5030,RandomForestClassifier,FordB,0.8967901234567901
5031,RandomForestClassifier,FreezerRegularTrain,0.9856842105263158
5032,RandomForestClassifier,FreezerSmallTrain,0.9247017543859648
5033,RandomForestClassifier,GunPoint,0.9360000000000002
5034,RandomForestClassifier,GunPointAgeSpan,0.9797468354430381
5035,RandomForestClassifier,GunPointMaleVersusFemale,0.9949367088607595
5036,RandomForestClassifier,GunPointOldVersusYoung,1.0
5037,RandomForestClassifier,Ham,0.8742857142857143
5038,RandomForestClassifier,HandOutlines,0.96
5039,RandomForestClassifier,Haptics,0.7571428571428572
5040,RandomForestClassifier,Herring,0.853125
5041,RandomForestClassifier,HouseTwenty,0.9428571428571428
5042,RandomForestClassifier,InlineSkate,0.6519999999999999
5043,RandomForestClassifier,InsectEPGRegularTrain,0.9847389558232932
5044,RandomForestClassifier,InsectEPGSmallTrain,0.9815261044176706
5045,RandomForestClassifier,InsectWingbeatSound,0.7916161616161616
5046,RandomForestClassifier,ItalyPowerDemand,0.9729834791059281
5047,RandomForestClassifier,LargeKitchenAppliances,0.8410666666666667
5048,RandomForestClassifier,Lightning2,0.878688524590164
5049,RandomForestClassifier,Lightning7,0.8301369863013699
5050,RandomForestClassifier,Mallat,0.9180383795309168
5051,RandomForestClassifier,Meat,0.9233333333333335
5052,RandomForestClassifier,MedicalImages,0.826578947368421
5053,RandomForestClassifier,MiddlePhalanxOutlineCorrect,0.8123711340206186
5054,RandomForestClassifier,MiddlePhalanxOutlineAgeGroup,0.8805194805194805
5055,RandomForestClassifier,MiddlePhalanxTW,0.851948051948052
5056,RandomForestClassifier,MixedShapesRegularTrain,0.9294845360824743
5057,RandomForestClassifier,MixedShapesSmallTrain,0.8739793814432989
5058,RandomForestClassifier,MoteStrain,0.8992012779552716
5059,RandomForestClassifier,NonInvasiveFetalECGThorax1,0.8592366412213741
5060,RandomForestClassifier,NonInvasiveFetalECGThorax2,0.8422391857506362
5061,RandomForestClassifier,OliveOil,0.8933333333333333
5062,RandomForestClassifier,OSULeaf,0.8818181818181818
5063,RandomForestClassifier,PhalangesOutlinesCorrect,0.862937062937063
5064,RandomForestClassifier,Phoneme,0.5331223628691983
5065,RandomForestClassifier,PigAirwayPressure,0.4471153846153847
5066,RandomForestClassifier,PigArtPressure,0.5365384615384615
5067,RandomForestClassifier,PigCVP,0.4980769230769231
5068,RandomForestClassifier,Plane,0.9980952380952381
